danceability,energy,valence,acousticness,instrumentalness,liveness,speechiness,tempo,loudness,duration_ms,mode
0.368,0.694,0.391,0.704,6.589978286045396e-06,0.05354076692802982,0.05826890812397577,168.115,-6.141,186964,1
